ProductID,ProductCode,ProductName,Category,SubCategory,Brand,UnitPrice,StandardCost,Status,CreatedDate,ModifiedDate,SourceSystem
100916,PROD-100916,Seamless zero-defect software,Services,Consulting,VMware,4599.6,2057.3,Active,2021-08-27,2026-04-27,ERP
100917,PROD-100917,Synergistic next generation moderator,Cloud,Compute,Microsoft,2328.83,645.53,Active,2025-08-11,2025-09-15,ERP
100918,PROD-100918,Enhanced clear-thinking ability,Security,Threat Protection,Cisco,1203.32,3249.02,Active,2024-06-21,2025-12-04,ERP
100919,PROD-100919,Enterprise-wide bifurcated customer loyalty,Software,Office,Cisco,3684.62,2901.23,Active,2025-08-24,2026-07-02,ERP
100920,PROD-100920,Visionary bottom-line open architecture,Collaboration,Meetings,Adobe,4137.24,2766.14,Active,2024-02-03,2024-08-11,ERP
100921,PROD-100921,Public-key local hierarchy,Software,Analytics,Microsoft,3667.41,2315.73,Active,2025-06-06,2024-08-04,ERP
100922,PROD-100922,Managed multimedia interface,Software,Operating System,Citrix,1772.25,3273.14,Active,2021-10-13,2026-07-18,ERP
100923,PROD-100923,Centralized fault-tolerant database,Storage,SAN,Cisco,3751.01,3401.68,Active,2023-07-29,2025-04-22,ERP
100924,PROD-100924,Devolved contextually-based methodology,Hardware,Monitor,Microsoft,1558.68,188.7,Active,2022-06-18,2025-10-01,ERP
100925,PROD-100925,Multi-layered multimedia workforce,Cloud,AI,Cisco,808.33,2702.7,Active,2023-05-14,2025-06-19,ERP
100926,PROD-100926,Progressive eco-centric productivity,Storage,Archive,Dell,1149.32,1176.89,Active,2025-04-09,2026-02-28,ERP
100927,PROD-100927,Down-sized discrete secured line,Storage,NAS,HP,1714.03,1916.52,Active,2025-04-02,2026-03-18,ERP
100928,PROD-100928,Centralized methodical migration,Hardware,Monitor,VMware,471.14,2019.75,Active,2023-02-21,2025-07-21,ERP
100929,PROD-100929,Focused bottom-line circuit,Cloud,Storage,Adobe,2818.52,1964.25,Active,2026-04-26,2024-12-25,ERP
100930,PROD-100930,Multi-layered dedicated throughput,Networking,Switch,Cisco,404.64,3112.67,Active,2026-02-06,2024-10-02,ERP
100931,PROD-100931,Visionary hybrid portal,Services,Consulting,Dell,3375.15,1708.57,Active,2023-03-05,2026-05-20,ERP
100932,PROD-100932,Diverse 4thgeneration knowledgebase,Services,Support,Citrix,1755.4,2630.25,Active,2023-03-28,2025-06-23,ERP
100933,PROD-100933,Organized responsive hierarchy,Security,Endpoint,Citrix,3100.29,3960.88,Active,2022-05-29,2025-11-22,ERP
100934,PROD-100934,Re-contextualized intangible database,Collaboration,Meetings,Adobe,272.14,3277.23,Active,2022-10-03,2024-12-21,ERP
100935,PROD-100935,Business-focused incremental synergy,Networking,Firewall,HP,3800.78,3414.74,Active,2025-03-05,2024-09-25,ERP
100936,PROD-100936,Customer-focused 4thgeneration intranet,Software,Operating System,Cisco,4747.26,3708.75,Active,2026-02-02,2025-07-07,ERP
100937,PROD-100937,Digitized empowering encoding,Security,Identity,Citrix,3484.29,467.33,Active,2023-08-07,2025-10-24,ERP
100938,PROD-100938,Cross-platform scalable budgetary management,Collaboration,Productivity,Microsoft,1692.79,2966.55,Active,2024-02-08,2025-02-11,ERP
100939,PROD-100939,User-centric incremental monitoring,Networking,Switch,VMware,2766.56,2501.59,Active,2022-09-02,2026-01-16,ERP
100940,PROD-100940,Object-based stable encoding,Cloud,Compute,Lenovo,2935.87,2662.53,Active,2025-08-07,2026-07-14,ERP
100941,PROD-100941,Open-source multi-tasking firmware,Hardware,Server,HP,347.54,822.77,Active,2023-10-31,2025-03-11,ERP
100942,PROD-100942,Seamless transitional analyzer,Security,Identity,Adobe,3291.05,58.13,Active,2021-12-31,2025-08-02,ERP
100943,PROD-100943,Configurable empowering concept,Storage,Backup,Citrix,4328.2,100.84,Active,2023-07-13,2026-02-17,ERP
100944,PROD-100944,Future-proofed needs-based project,Storage,NAS,Lenovo,2567.27,2846.01,Active,2026-06-03,2024-12-15,ERP
100945,PROD-100945,Digitized secondary orchestration,Services,Implementation,Dell,972.77,2015.09,Active,2022-07-10,2025-09-04,ERP
100946,PROD-100946,Ergonomic uniform concept,Collaboration,Email,Microsoft,1274.59,2129.43,Active,2025-11-12,2026-04-01,ERP
100947,PROD-100947,Centralized even-keeled groupware,Services,Implementation,Lenovo,3734.73,98.03,Active,2025-01-25,2026-05-18,ERP
100948,PROD-100948,Fully-configurable zero administration software,Services,Training,VMware,1219.21,3913.52,Active,2025-09-17,2024-08-11,ERP
100949,PROD-100949,Reverse-engineered zero tolerance knowledgebase,Security,Identity,VMware,4399.45,3564.35,Active,2025-08-19,2025-07-12,ERP
100950,PROD-100950,Object-based well-modulated Graphic Interface,Hardware,Server,Cisco,800.96,3591.27,Active,2021-10-23,2024-12-10,ERP
100951,PROD-100951,Stand-alone well-modulated infrastructure,Cloud,Compute,Lenovo,2627.55,2720.03,Active,2023-12-03,2026-03-04,ERP
100952,PROD-100952,Distributed actuating open architecture,Networking,Wireless,Cisco,2885.85,1720.2,Active,2021-12-12,2025-08-20,ERP
100953,PROD-100953,Grass-roots bandwidth-monitored process improvement,Security,Threat Protection,Adobe,2734.06,846.86,Active,2025-08-17,2025-03-08,ERP
100954,PROD-100954,Centralized reciprocal attitude,Cloud,Storage,HP,1579.54,2827.92,Active,2026-01-20,2025-04-01,ERP
100955,PROD-100955,Devolved intermediate methodology,Cloud,Networking,HP,3298.35,2270.26,Active,2023-03-27,2025-05-23,ERP
100956,PROD-100956,Team-oriented asynchronous forecast,Cloud,AI,Dell,2808.83,3795.69,Active,2024-06-18,2025-04-30,ERP
100957,PROD-100957,Extended full-range methodology,Software,Database,Citrix,4205.64,603.45,Active,2024-04-29,2024-08-25,ERP
100958,PROD-100958,Managed responsive array,Hardware,Server,Lenovo,4807.92,1230.81,Active,2025-09-21,2026-01-19,ERP
100959,PROD-100959,Focused zero-defect alliance,Security,Endpoint,Cisco,578.52,759.37,Active,2025-03-05,2026-06-11,ERP
100960,PROD-100960,Profound attitude-oriented knowledge user,Security,Endpoint,Cisco,1193.02,128.69,Active,2024-01-01,2024-12-02,ERP
100961,PROD-100961,Sharable uniform system engine,Software,Office,HP,2536.51,2428.73,Active,2022-02-14,2026-05-19,ERP
100962,PROD-100962,Up-sized heuristic matrix,Services,Support,Lenovo,2482.66,571.61,Active,2025-01-20,2025-05-08,ERP
100963,PROD-100963,Inverse client-driven protocol,Networking,Switch,Microsoft,2072.52,3876.04,Active,2024-01-30,2025-09-25,ERP
100964,PROD-100964,Decentralized tangible benchmark,Security,Encryption,Cisco,3724.71,3953.27,Active,2022-04-09,2026-07-26,ERP
100965,PROD-100965,Re-contextualized impactful archive,Networking,Router,HP,4639.16,3942.87,Active,2021-08-03,2026-04-07,ERP
100966,PROD-100966,Reactive impactful pricing structure,Collaboration,Voice,Adobe,4443.56,1724.53,Active,2024-12-30,2024-10-30,ERP
100967,PROD-100967,Managed demand-driven Internet solution,Hardware,Monitor,Citrix,2001.05,3758.08,Active,2023-08-18,2025-10-25,ERP
100968,PROD-100968,Implemented intermediate hardware,Hardware,Laptop,Adobe,2311.66,3514.12,Active,2023-04-13,2024-12-30,ERP
100969,PROD-100969,Ergonomic empowering ability,Networking,Wireless,Microsoft,2810.62,2076.6,Active,2024-12-17,2025-09-11,ERP
100970,PROD-100970,Synergized real-time initiative,Hardware,Desktop,VMware,2225.79,3540.48,Active,2021-08-22,2026-04-27,ERP
100971,PROD-100971,Re-engineered 3rdgeneration capacity,Security,Encryption,HP,2141.19,2462.21,Active,2021-09-24,2025-11-22,ERP
100972,PROD-100972,Inverse 5thgeneration moderator,Hardware,Desktop,Adobe,4157.97,1820.5,Active,2023-03-27,2025-09-14,ERP
100973,PROD-100973,Universal systemic application,Software,Database,HP,1995.68,1310.76,Active,2024-12-15,2024-10-06,ERP
100974,PROD-100974,Future-proofed 5thgeneration solution,Hardware,Desktop,Adobe,2972.06,2857.72,Active,2022-07-02,2025-11-20,ERP
100975,PROD-100975,Business-focused global artificial intelligence,Networking,Wireless,Dell,1287.91,2774.58,Active,2022-12-29,2025-09-14,ERP
100976,PROD-100976,Re-contextualized 5thgeneration initiative,Cloud,Compute,Dell,615.12,1811.36,Active,2022-12-23,2025-02-24,ERP
100977,PROD-100977,Operative needs-based analyzer,Services,Consulting,Lenovo,3648.03,3901.39,Active,2026-02-01,2026-04-06,ERP
100978,PROD-100978,Persistent 24hour hierarchy,Cloud,Networking,Lenovo,267.34,704.27,Active,2026-01-18,2026-06-20,ERP
100979,PROD-100979,Synchronized systematic process improvement,Services,Support,HP,4350.65,736.0,Active,2023-08-27,2025-02-20,ERP
100980,PROD-100980,Optional clear-thinking contingency,Hardware,Monitor,VMware,1582.12,3080.31,Active,2024-06-22,2026-04-03,ERP
100981,PROD-100981,Function-based optimizing capacity,Collaboration,Voice,HP,631.89,547.99,Active,2025-06-29,2026-02-15,ERP
100982,PROD-100982,Open-source content-based protocol,Networking,Router,VMware,110.43,2003.07,Active,2022-12-28,2025-02-23,ERP
100983,PROD-100983,Seamless analyzing parallelism,Collaboration,Email,Adobe,1227.5,2365.73,Active,2023-10-20,2026-04-11,ERP
100984,PROD-100984,Re-engineered executive extranet,Collaboration,Productivity,Lenovo,2237.28,2414.84,Active,2021-11-14,2025-05-18,ERP
100985,PROD-100985,Devolved analyzing moratorium,Hardware,Desktop,VMware,3117.84,2241.26,Active,2026-05-03,2025-10-24,ERP
100986,PROD-100986,Organized demand-driven budgetary management,Networking,Router,HP,783.87,2621.78,Active,2022-12-24,2026-05-23,ERP
100987,PROD-100987,Reactive dedicated contingency,Hardware,Desktop,Microsoft,3351.63,3356.11,Active,2022-03-17,2025-10-29,ERP
100988,PROD-100988,Upgradable intermediate core,Security,Threat Protection,Dell,292.71,1682.4,Active,2025-06-25,2025-11-17,ERP
100989,PROD-100989,Synchronized neutral core,Cloud,Storage,VMware,3074.89,2773.77,Active,2025-05-21,2026-02-21,ERP
100990,PROD-100990,Right-sized 4thgeneration knowledge user,Cloud,Networking,Citrix,4660.83,395.18,Active,2022-04-12,2025-06-05,ERP
100991,PROD-100991,Configurable homogeneous access,Security,Threat Protection,Citrix,4492.77,3285.55,Active,2021-09-05,2025-03-21,ERP
100992,PROD-100992,Upgradable static matrix,Storage,SAN,VMware,2380.54,510.04,Active,2026-01-23,2025-09-20,ERP
100993,PROD-100993,Robust bifurcated software,Security,Threat Protection,Lenovo,2647.0,2790.92,Active,2024-04-30,2024-09-20,ERP
100994,PROD-100994,Integrated optimizing support,Hardware,Laptop,Dell,2444.13,2762.4,Active,2026-05-21,2025-10-13,ERP
100995,PROD-100995,Balanced 24/7 adapter,Security,Encryption,Citrix,1335.32,2311.19,Active,2025-03-10,2025-05-12,ERP
100996,PROD-100996,Right-sized local service-desk,Services,Support,Adobe,2622.54,2536.63,Active,2026-05-08,2026-04-19,ERP
100997,PROD-100997,Operative dedicated encoding,Collaboration,Meetings,Cisco,3557.51,3917.55,Active,2023-07-22,2024-10-04,ERP
100998,PROD-100998,Proactive radical open system,Hardware,Laptop,Microsoft,2351.18,3192.01,Active,2022-08-15,2025-07-10,ERP
100999,PROD-100999,Robust regional emulation,Networking,Wireless,Lenovo,275.19,1414.86,Active,2023-05-05,2024-08-31,ERP
101000,PROD-101000,Customer-focused zero administration neural-net,Networking,Router,Cisco,3465.58,1036.31,Active,2022-01-30,2026-03-03,ERP
101001,PROD-101001,Cross-group local Graphic Interface,Software,Analytics,VMware,2558.11,1312.6,Active,2022-09-27,2024-08-03,ERP
101002,PROD-101002,Object-based 24/7 extranet,Hardware,Laptop,Citrix,1739.74,2904.48,Active,2022-05-05,2026-06-04,ERP
101003,PROD-101003,Cross-platform contextually-based open system,Hardware,Desktop,Cisco,1686.05,1368.3,Active,2023-10-16,2025-08-14,ERP
101004,PROD-101004,Multi-layered global toolset,Collaboration,Productivity,Microsoft,3245.98,1938.94,Active,2026-05-22,2024-11-15,ERP
101005,PROD-101005,User-centric systematic approach,Collaboration,Voice,Adobe,3930.75,1670.46,Active,2023-03-20,2025-06-13,ERP
101006,PROD-101006,Customer-focused 24/7 adapter,Hardware,Server,Citrix,2798.13,99.41,Active,2022-12-29,2025-07-12,ERP
101007,PROD-101007,Universal discrete artificial intelligence,Services,Training,Dell,4849.59,1139.83,Active,2021-11-08,2026-05-21,ERP
101008,PROD-101008,Face-to-face zero tolerance workforce,Hardware,Server,Lenovo,3151.23,3373.56,Active,2026-07-01,2025-07-13,ERP
101009,PROD-101009,Intuitive holistic protocol,Storage,NAS,Dell,4329.74,3012.37,Active,2022-05-01,2025-08-16,ERP
101010,PROD-101010,Extended fresh-thinking standardization,Services,Consulting,VMware,2098.65,2000.79,Active,2022-08-28,2024-12-04,ERP
101011,PROD-101011,Universal next generation matrices,Networking,Firewall,Adobe,4155.81,1227.95,Active,2023-09-22,2026-01-04,ERP
101012,PROD-101012,Robust fresh-thinking groupware,Security,Endpoint,Dell,1902.37,173.65,Active,2022-11-10,2024-11-11,ERP
101013,PROD-101013,Business-focused tangible customer loyalty,Networking,Router,Adobe,2554.67,3201.13,Active,2023-12-30,2025-12-27,ERP
101014,PROD-101014,Phased disintermediate system engine,Cloud,Storage,Citrix,4622.0,2936.45,Active,2022-09-24,2026-06-17,ERP
101015,PROD-101015,Extended fresh-thinking archive,Security,Threat Protection,HP,3858.93,415.55,Active,2022-08-18,2026-05-27,ERP
101016,PROD-101016,Diverse actuating groupware,Cloud,Storage,Microsoft,2323.87,2861.87,Active,2026-04-26,2025-12-21,ERP
101017,PROD-101017,Cross-group incremental ability,Software,Operating System,VMware,4665.07,2756.03,Active,2025-09-26,2024-10-16,ERP
101018,PROD-101018,Horizontal discrete projection,Software,Analytics,Adobe,4451.47,434.83,Active,2022-03-25,2026-06-03,ERP
101019,PROD-101019,Function-based motivating extranet,Security,Identity,VMware,3212.31,859.14,Active,2026-05-28,2025-11-01,ERP
101020,PROD-101020,De-engineered human-resource hub,Networking,Switch,VMware,1419.42,1293.62,Active,2026-04-25,2026-01-06,ERP
101021,PROD-101021,Visionary discrete function,Collaboration,Email,VMware,789.14,1112.71,Active,2025-03-09,2025-12-12,ERP
101022,PROD-101022,Inverse bandwidth-monitored system engine,Hardware,Laptop,Cisco,2735.52,2208.73,Active,2023-12-14,2026-01-10,ERP
101023,PROD-101023,Ergonomic foreground website,Security,Endpoint,VMware,2891.71,705.82,Active,2022-02-03,2025-09-15,ERP
101024,PROD-101024,Progressive regional monitoring,Security,Threat Protection,Adobe,301.09,140.25,Active,2023-09-03,2025-12-12,ERP
101025,PROD-101025,Realigned actuating standardization,Hardware,Laptop,Lenovo,316.31,1720.2,Active,2025-11-18,2025-01-24,ERP
101026,PROD-101026,Devolved composite policy,Cloud,Networking,Citrix,1596.58,3274.33,Active,2022-05-27,2026-03-17,ERP
101027,PROD-101027,Customer-focused hybrid portal,Software,Office,HP,509.94,3214.34,Active,2024-07-21,2026-07-18,ERP
101028,PROD-101028,Organic demand-driven customer loyalty,Collaboration,Email,Adobe,1586.44,2586.56,Active,2026-02-07,2026-06-08,ERP
101029,PROD-101029,Robust fresh-thinking hierarchy,Collaboration,Productivity,Cisco,4739.87,596.29,Active,2026-01-14,2026-06-10,ERP
101030,PROD-101030,Synergized eco-centric throughput,Security,Threat Protection,Lenovo,957.6,3671.13,Active,2024-09-11,2026-04-08,ERP
101031,PROD-101031,Realigned disintermediate system engine,Services,Training,Adobe,2463.16,284.83,Active,2021-10-27,2025-10-18,ERP
101032,PROD-101032,Intuitive solution-oriented budgetary management,Software,Analytics,Adobe,2333.15,703.94,Active,2024-07-16,2025-09-20,ERP
101033,PROD-101033,Down-sized next generation open architecture,Services,Support,Dell,2058.15,2864.24,Active,2021-08-09,2026-03-09,ERP
101034,PROD-101034,Organized user-facing protocol,Software,Analytics,Dell,3972.53,2142.66,Active,2026-07-11,2026-04-18,ERP
101035,PROD-101035,Switchable national database,Storage,Archive,Cisco,3123.33,2203.1,Active,2024-10-14,2024-09-08,ERP
101036,PROD-101036,Managed national capability,Collaboration,Productivity,Dell,1736.54,3260.31,Active,2021-08-23,2026-01-27,ERP
101037,PROD-101037,Innovative 3rdgeneration intranet,Storage,Archive,Citrix,2745.41,963.71,Active,2025-04-29,2025-07-29,ERP
101038,PROD-101038,Mandatory user-facing productivity,Software,Office,Dell,2981.21,1865.06,Active,2025-06-09,2026-02-28,ERP
101039,PROD-101039,User-friendly clear-thinking analyzer,Software,Office,HP,1574.78,1638.03,Active,2022-04-28,2026-06-08,ERP
101040,PROD-101040,Profound grid-enabled matrices,Software,Office,Citrix,2496.76,2649.15,Active,2022-10-28,2026-06-18,ERP
101041,PROD-101041,Operative client-driven matrix,Software,Database,HP,4441.94,3615.44,Active,2022-10-06,2025-08-28,ERP
101042,PROD-101042,Optional leadingedge function,Hardware,Desktop,HP,2292.22,1183.73,Active,2022-08-23,2025-12-16,ERP
101043,PROD-101043,Centralized object-oriented migration,Collaboration,Meetings,Cisco,3423.51,1283.48,Active,2023-08-29,2026-05-05,ERP
101044,PROD-101044,Realigned full-range Graphic Interface,Security,Encryption,Citrix,4951.93,2341.34,Active,2022-02-15,2026-04-27,ERP
101045,PROD-101045,Front-line secondary monitoring,Storage,NAS,VMware,358.93,3606.78,Active,2024-11-10,2025-04-25,ERP
101046,PROD-101046,Business-focused zero-defect software,Hardware,Laptop,Citrix,593.01,1146.78,Active,2024-01-28,2025-06-07,ERP
101047,PROD-101047,Enterprise-wide object-oriented customer loyalty,Hardware,Desktop,Lenovo,3526.0,1592.22,Active,2021-12-06,2024-08-13,ERP
101048,PROD-101048,Future-proofed asymmetric framework,Services,Implementation,Lenovo,1938.75,2191.85,Active,2026-03-27,2026-03-16,ERP
101049,PROD-101049,Integrated executive application,Cloud,Networking,HP,981.72,1553.77,Active,2023-10-22,2025-12-01,ERP
101050,PROD-101050,Triple-buffered tertiary contingency,Services,Implementation,HP,1477.93,3494.12,Active,2023-11-17,2024-11-08,ERP
101051,PROD-101051,Profound global success,Cloud,Storage,Microsoft,405.14,87.44,Active,2025-06-08,2025-07-29,ERP
101052,PROD-101052,Decentralized heuristic function,Collaboration,Productivity,HP,469.08,2577.92,Active,2025-10-15,2025-09-27,ERP
101053,PROD-101053,Digitized national pricing structure,Storage,Archive,Lenovo,3135.08,1831.22,Active,2022-05-27,2025-07-15,ERP
101054,PROD-101054,Total client-server conglomeration,Storage,Archive,Lenovo,1808.77,763.52,Active,2025-11-21,2024-11-25,ERP
101055,PROD-101055,Ergonomic interactive circuit,Hardware,Monitor,Cisco,3575.04,1095.27,Active,2024-07-22,2025-01-24,ERP
101056,PROD-101056,Down-sized 4thgeneration flexibility,Services,Consulting,Microsoft,2862.34,2826.91,Active,2024-07-12,2026-01-27,ERP
101057,PROD-101057,Multi-layered actuating challenge,Software,Office,Dell,753.33,2931.89,Active,2026-05-18,2024-11-02,ERP
101058,PROD-101058,Secured next generation infrastructure,Security,Encryption,Dell,2640.62,2450.03,Active,2021-11-04,2024-10-10,ERP
101059,PROD-101059,Down-sized national matrices,Networking,Wireless,Dell,3436.17,2168.31,Active,2023-10-30,2026-05-07,ERP
101060,PROD-101060,Phased attitude-oriented help-desk,Security,Identity,Citrix,2698.41,67.86,Active,2024-05-20,2026-03-22,ERP
101061,PROD-101061,Streamlined dedicated infrastructure,Collaboration,Productivity,Citrix,2134.03,3843.31,Active,2024-12-09,2025-03-21,ERP
101062,PROD-101062,Quality-focused zero-defect algorithm,Security,Threat Protection,HP,224.86,3693.39,Active,2026-04-09,2026-07-04,ERP
